5,0.0009,0.1675,0.0009
6,0.0012,0.1993,0.0012
7,0.0011,0.1874,0.0011
8,0.0015,0.2260,0.0015
9,0.0014,0.2090,0.0014
10,0.0012,0.2140,0.0012
11,0.0011,0.1833,0.0011
12,0.0016,0.2147,0.0016
13,0.0014,0.2173,0.0014
14,0.0013,0.2316,0.0013
15,0.0011,0.1920,0.0011
16,0.0013,0.1984,0.0013
17,0.0011,0.1755,0.0012
18,0.0010,0.1876,0.0010
19,0.0010,0.1854,0.0010
20,0.0011,0.1798,0.0011
21,0.0011,0.1839,0.0011
22,0.0011,0.1925,0.0011
23,0.0011,0.1779,0.0011
24,0.0010,0.1663,0.0010
25,0.0010,0.1687,0.0010
26,0.0011,0.1765,0.0011
27,0.0011,0.1770,0.0011
28,0.0010,0.1758,0.0010
29,0.0010,0.1754,0.0010
30,0.0009,0.1677,0.0009
31,0.0009,0.1714,0.0009
32,0.0011,0.1783,0.0011
33,0.0010,0.1725,0.0010
34,0.0010,0.1748,0.0010
35,0.0010,0.1807,0.0010
36,0.0010,0.1726,0.0010
37,0.0010,0.1718,0.0010
38,0.0010,0.1729,0.0010
39,0.0010,0.1673,0.0010
40,0.0009,0.1645,0.0009
41,0.0009,0.1688,0.0009
42,0.0009,0.1590,0.0009
43,0.0009,0.1535,0.0009
44,0.0011,0.1738,0.0011
45,0.0011,0.1848,0.0011
46,0.0011,0.1771,0.0011
47,0.0010,0.1682,0.0010
48,0.0010,0.1681,0.0010
49,0.0011,0.1698,0.0011
50,0.0011,0.1779,0.0011
51,0.0011,0.1699,0.0011
52,0.0011,0.1763,0.0011
53,0.0011,0.1749,0.0011
54,0.0010,0.1667,0.0010
55,0.0010,0.1720,0.0010
56,0.0010,0.1703,0.0010
57,0.0010,0.1593,0.0010
58,0.0010,0.1698,0.0010
59,0.0010,0.1590,0.0010
60,0.0010,0.1595,0.0010
61,0.0010,0.1590,0.0010
62,0.0013,0.1748,0.0013
63,0.0013,0.1909,0.0013
64,0.0010,0.1685,0.0010
65,0.0011,0.1768,0.0011
66,0.0010,0.1775,0.0010
67,0.0009,0.1593,0.0009
68,0.0010,0.1856,0.0010
69,0.0010,0.1553,0.0010
70,0.0011,0.1723,0.0011
71,0.0010,0.1712,0.0010
72,0.0009,0.1659,0.0009
73,0.0008,0.1599,0.0008
74,0.0009,0.1577,0.0009
75,0.0009,0.1559,0.0009
76,0.0010,0.1585,0.0010
77,0.0010,0.1679,0.0010
78,0.0009,0.1677,0.0009
79,0.0009,0.1586,0.0009
80,0.0010,0.1740,0.0010
81,0.0010,0.1714,0.0010
82,0.0010,0.1637,0.0010
83,0.0009,0.1695,0.0009
84,0.0010,0.1834,0.0010
85,0.0010,0.1658,0.0010
86,0.0010,0.1737,0.0010
87,0.0010,0.1698,0.0010
88,0.0010,0.1690,0.0010
89,0.0010,0.1691,0.0010
90,0.0010,0.1752,0.0010
91,0.0010,0.1569,0.0010
92,0.0011,0.1800,0.0011
93,0.0010,0.1854,0.0010
94,0.0010,0.1899,0.0010
95,0.0010,0.1674,0.0010
96,0.0010,0.1685,0.0010
97,0.0010,0.1869,0.0010
98,0.0011,0.2017,0.0011
99,0.0010,0.1912,0.0010
2,0.0003,0.0853,0.0003
3,0.0003,0.0841,0.0003
4,0.0009,0.1525,0.0009
5,0.0009,0.1478,0.0009
6,0.0008,0.1462,0.0008
7,0.0009,0.1450,0.0009
8,0.0007,0.1335,0.0007
9,0.0007,0.1297,0.0007
10,0.0009,0.1535,0.0009
11,0.0009,0.1442,0.0009
12,0.0008,0.1387,0.0008
13,0.0008,0.1430,0.0008
14,0.0008,0.1385,0.0008
15,0.0007,0.1294,0.0007
16,0.0007,0.1278,0.0007
17,0.0007,0.1326,0.0007
18,0.0007,0.1328,0.0007
19,0.0007,0.1399,0.0007
20,0.0008,0.1514,0.0008
21,0.0008,0.1650,0.0008
22,0.0009,0.1655,0.0009
23,0.0009,0.1762,0.0009
24,0.0008,0.1727,0.0008
25,0.0008,0.1506,0.0008
26,0.0008,0.1477,0.0008
27,0.0008,0.1300,0.0008
28,0.0008,0.1346,0.0008
29,0.0008,0.1273,0.0008
30,0.0008,0.1260,0.0008
31,0.0008,0.1408,0.0008
32,0.0007,0.1325,0.0007
33,0.0007,0.1265,0.0007
34,0.0008,0.1308,0.0008
35,0.0008,0.1302,0.0008
36,0.0008,0.1307,0.0008
37,0.0008,0.1372,0.0008
38,0.0008,0.1375,0.0008
39,0.0007,0.1217,0.0007
40,0.0007,0.1166,0.0007
41,0.0007,0.1203,0.0007
42,0.0007,0.1217,0.0007
43,0.0007,0.1273,0.0007
44,0.0007,0.1261,0.0007
45,0.0007,0.1172,0.0007
46,0.0007,0.1184,0.0007
47,0.0007,0.1571,0.0007
48,0.0007,0.1610,0.0007
49,0.0007,0.1461,0.0007
50,0.0007,0.1470,0.0007
51,0.0007,0.1495,0.0007
52,0.0007,0.1429,0.0007
53,0.0007,0.1234,0.0007
54,0.0007,0.1250,0.0007
55,0.0007,0.1174,0.0007
56,0.0007,0.1206,0.0007
57,0.0007,0.1268,0.0007
58,0.0007,0.1266,0.0007
59,0.0007,0.1160,0.0007
60,0.0007,0.1146,0.0007
61,0.0008,0.1251,0.0008
62,0.0008,0.1292,0.0008
63,0.0007,0.1264,0.0007
64,0.0008,0.1277,0.0008
65,0.0008,0.1151,0.0008
66,0.0008,0.1142,0.0008
67,0.0008,0.1285,0.0008
68,0.0007,0.1272,0.0007
69,0.0007,0.1185,0.0007
70,0.0007,0.1174,0.0007
71,0.0007,0.1181,0.0007
72,0.0007,0.1195,0.0007
73,0.0007,0.1161,0.0007
74,0.0007,0.1136,0.0007
75,0.0007,0.1167,0.0007
76,0.0007,0.1181,0.0007
77,0.0007,0.1213,0.0007
78,0.0007,0.1217,0.0007
79,0.0007,0.1198,0.0007
80,0.0007,0.1204,0.0007
81,0.0007,0.1456,0.0007
82,0.0007,0.1447,0.0007
83,0.0007,0.1470,0.0007
84,0.0007,0.1490,0.0007
85,0.0007,0.1179,0.0007
86,0.0007,0.1190,0.0007
87,0.0007,0.1215,0.0007
88,0.0008,0.1268,0.0008
89,0.0008,0.1299,0.0008
90,0.0007,0.1203,0.0007
91,0.0007,0.1145,0.0007
92,0.0006,0.1089,0.0006
93,0.0006,0.1195,0.0006
94,0.0006,0.1182,0.0006
95,0.0006,0.1044,0.0006
96,0.0007,0.1085,0.0007
97,0.0007,0.1268,0.0007
98,0.0007,0.1320,0.0007
99,0.0008,0.1319,0.0008
2,0.0039,0.2200,0.0039
3,0.0024,0.2643,0.0024
4,0.0026,0.2420,0.0026
5,0.0019,0.1891,0.0019
6,0.0033,0.2473,0.0033
7,0.0026,0.2000,0.0026
8,0.0028,0.2071,0.0028
9,0.0024,0.2045,0.0024
10,0.0020,0.1938,0.0020
11,0.0019,0.1983,0.0019
12,0.0017,0.1889,0.0017
13,0.0016,0.1765,0.0016
14,0.0016,0.1768,0.0016
15,0.0016,0.1741,0.0016
16,0.0014,0.1709,0.0014
17,0.0013,0.1610,0.0013
18,0.0013,0.1666,0.0013
19,0.0013,0.1658,0.0013
20,0.0014,0.1767,0.0014
21,0.0013,0.1736,0.0013
22,0.0014,0.1788,0.0014
23,0.0014,0.1773,0.0014
24,0.0014,0.1801,0.0014
25,0.0013,0.1834,0.0013
26,0.0011,0.1583,0.0011
27,0.0011,0.1661,0.0011
28,0.0014,0.1862,0.0014
29,0.0014,0.1729,0.0014
30,0.0015,0.1789,0.0015
31,0.0015,0.1780,0.0015
32,0.0012,0.1567,0.0012
33,0.0012,0.1672,0.0012
34,0.0013,0.1879,0.0013
35,0.0013,0.1660,0.0013
36,0.0013,0.1602,0.0013
37,0.0012,0.1671,0.0013
38,0.0012,0.1676,0.0012
39,0.0011,0.1575,0.0011
40,0.0013,0.1854,0.0013
41,0.0013,0.1746,0.0013
42,0.0011,0.1525,0.0011
43,0.0011,0.1616,0.0011
44,0.0013,0.1768,0.0013
45,0.0013,0.1681,0.0013
46,0.0012,0.1606,0.0012
47,0.0012,0.1759,0.0012
48,0.0012,0.1817,0.0012
49,0.0012,0.1738,0.0012
50,0.0012,0.1715,0.0012
51,0.0012,0.1687,0.0012
52,0.0012,0.1722,0.0012
53,0.0012,0.1753,0.0012
54,0.0011,0.1686,0.0011
55,0.0012,0.1745,0.0012
56,0.0012,0.1762,0.0012
57,0.0012,0.1785,0.0012
58,0.0013,0.1828,0.0013
59,0.0012,0.1685,0.0012
60,0.0011,0.1644,0.0011
61,0.0011,0.1674,0.0011
62,0.0012,0.1698,0.0012
63,0.0012,0.1664,0.0012
64,0.0012,0.1656,0.0012
65,0.0012,0.1706,0.0012
66,0.0011,0.1649,0.0011
67,0.0011,0.1705,0.0011
68,0.0011,0.1679,0.0011
69,0.0011,0.1680,0.0011
70,0.0013,0.2000,0.0013
71,0.0012,0.1672,0.0012
72,0.0011,0.1674,0.0011
73,0.0011,0.1774,0.0011
74,0.0010,0.1636,0.0010
75,0.0010,0.1516,0.0010
76,0.0013,0.1700,0.0013
77,0.0012,0.1781,0.0012
78,0.0011,0.1703,0.0011
79,0.0011,0.1748,0.0011
80,0.0012,0.1906,0.0012
81,0.0012,0.1914,0.0012
82,0.0011,0.1745,0.0011
83,0.0011,0.1709,0.0011
84,0.0011,0.1744,0.0011
85,0.0011,0.1637,0.0011
86,0.0011,0.1751,0.0011
87,0.0011,0.1712,0.0011
88,0.0011,0.1623,0.0011
89,0.0011,0.1781,0.0011
90,0.0011,0.1920,0.0011
91,0.0011,0.1854,0.0011
92,0.0011,0.1727,0.0011
93,0.0011,0.1637,0.0011
94,0.0011,0.1632,0.0011
95,0.0011,0.1720,0.0011
96,0.0011,0.1787,0.0011
97,0.0011,0.1775,0.0011
98,0.0010,0.1690,0.0010
99,0.0010,0.1543,0.0010
2,0.0007,0.1212,0.0007
3,0.0007,0.1095,0.0007
4,0.0010,0.1473,0.0010
5,0.0008,0.1426,0.0008
6,0.0008,0.1413,0.0008
7,0.0007,0.1109,0.0007
8,0.0008,0.1116,0.0008
9,0.0008,0.1141,0.0008
10,0.0008,0.1388,0.0008
11,0.0008,0.1199,0.0008
12,0.0010,0.1759,0.0010
13,0.0009,0.1407,0.0009
14,0.0012,0.1432,0.0012
15,0.0011,0.1416,0.0011
16,0.0009,0.1470,0.0009
17,0.0009,0.1592,0.0009
18,0.0010,0.1526,0.0010
19,0.0010,0.1643,0.0010
20,0.0013,0.1962,0.0013
21,0.0013,0.1586,0.0013
22,0.0010,0.1585,0.0010
23,0.0011,0.1785,0.0011
24,0.0012,0.1888,0.0012
25,0.0012,0.1971,0.0012
26,0.0011,0.1752,0.0011
27,0.0012,0.1306,0.0012
28,0.0012,0.1423,0.0012
29,0.0009,0.1266,0.0009
30,0.0011,0.1799,0.0011
31,0.0010,0.1645,0.0010
32,0.0012,0.1746,0.0012
33,0.0012,0.1604,0.0012
34,0.0010,0.1497,0.0010
35,0.0010,0.1763,0.0010
36,0.0010,0.1755,0.0011
37,0.0011,0.1438,0.0011
38,0.0013,0.1645,0.0013
39,0.0012,0.1844,0.0012
40,0.0008,0.1227,0.0008
41,0.0008,0.1444,0.0008
42,0.0011,0.1796,0.0011
43,0.0013,0.1917,0.0013
44,0.0011,0.1854,0.0011
45,0.0009,0.1568,0.0009
46,0.0010,0.1611,0.0010
47,0.0010,0.1607,0.0010
48,0.0011,0.1797,0.0011
49,0.0011,0.1518,0.0011
50,0.0010,0.1301,0.0010
51,0.0010,0.1447,0.0010
52,0.0012,0.1804,0.0012
53,0.0012,0.1679,0.0012
54,0.0009,0.1207,0.0009
55,0.0009,0.1250,0.0009
56,0.0011,0.1773,0.0011
57,0.0011,0.1547,0.0011
58,0.0009,0.1153,0.0009
59,0.0008,0.1319,0.0008
60,0.0010,0.1505,0.0010
61,0.0010,0.1454,0.0010
62,0.0010,0.1562,0.0010
63,0.0010,0.1592,0.0010
64,0.0010,0.1469,0.0010
65,0.0010,0.1547,0.0010
66,0.0012,0.1777,0.0012
67,0.0011,0.1692,0.0011
68,0.0010,0.1573,0.0010
69,0.0011,0.1545,0.0011
70,0.0009,0.1381,0.0009
71,0.0009,0.1588,0.0009
72,0.0010,0.1751,0.0010
73,0.0010,0.1422,0.0010
74,0.0011,0.1562,0.0011
75,0.0012,0.1696,0.0012
76,0.0012,0.1674,0.0012
77,0.0011,0.1529,0.0011
78,0.0009,0.1280,0.0009
79,0.0009,0.1286,0.0009
80,0.0011,0.1595,0.0011
81,0.0011,0.1431,0.0011
82,0.0009,0.1218,0.0009
83,0.0009,0.1287,0.0009
84,0.0010,0.1334,0.0010
85,0.0009,0.1320,0.0009
86,0.0010,0.1397,0.0010
87,0.0010,0.1794,0.0010
88,0.0010,0.1866,0.0010
89,0.0010,0.1577,0.0010
90,0.0009,0.1415,0.0009
91,0.0009,0.1529,0.0009
92,0.0010,0.1660,0.0010
93,0.0010,0.1579,0.0010
94,0.0009,0.1453,0.0009
95,0.0008,0.1386,0.0008
96,0.0008,0.1412,0.0008
97,0.0009,0.1652,0.0009
98,0.0011,0.2050,0.0011
99,0.0011,0.1572,0.0011
